MSI    MAC     Extensibility       Elegance
1064.0  8.541666666666666  6.9999995  0.26181202351134575
947.0  7.767616191904048  6.9999995  0.26181202351134575
832.0  9.34008097165992  6.9999995  0.2578283199454715
931.0  8.547619047619047  6.9999995  0.26181202351134575
856.0  9.055555555555555  6.9999995  0.26181202351134575
836.0  9.455555555555556  6.9999995  0.2670857094823711
838.0  9.325657894736842  6.9999995  0.2578283199454715
852.0  8.27621483375959  6.9999995  0.26181202351134575
1192.0  8.461052631578948  6.9999995  0.27455952364934166
750.0  9.991666666666667  6.9999995  0.270846529435115
797.0  9.950000000000001  6.9999995  0.2684698553533247
756.0  9.957575757575759  6.9999995  0.2721440578550982
752.0  9.977777777777778  6.9999995  0.2721440578550982
754.0  9.966666666666667  6.9999995  0.270846529435115
