MSI    MAC     Extensibility       Elegance
635.0  7.976430976430977  1.5  0.3529245072627799
628.0  7.227650727650728  1.5  0.3417762532145978
555.0  9.147142857142857  1.5  0.3466550647155915
531.0  7.001811594202899  1.5  0.35179615455534397
437.0  13.333333333333334  1.5  0.33993333205499177
476.0  7.5  1.5  0.3411082930345892
458.0  9.291208791208792  1.5  0.33993333205499177
459.0  9.285714285714286  1.5  0.33993333205499177
464.0  7.8999999999999995  1.5  0.33993333205499177
465.0  7.895833333333333  1.5  0.33993333205499177
469.0  9.308823529411764  1.5  0.33993333205499177
469.0  9.305555555555555  1.5  0.3411082930345892
476.0  7.502631578947368  1.5  0.33993333205499177
878.0  9.23225806451613  1.5  0.34653981513053356
748.0  6.871171171171171  1.5  0.3411082930345892
675.0  6.639745916515426  1.5  0.3411082930345892
662.0  7.316964285714286  1.5  0.3411082930345892
