MSI    MAC     Extensibility       Elegance
968.0  110.78187650360866  3.0  0.7708998994526478
966.0  118.9621212121212  3.0  0.7592372316781681
1007.0  102.60119047619047  3.0  0.7613929578894402
979.0  102.46262626262626  3.0  0.7619370089732396
975.0  103.05048076923077  3.0  0.762306693959143
977.0  102.46296296296296  3.0  0.7613929578894402
969.0  108.98773946360153  3.0  0.7656156959918299
973.0  102.98635057471263  3.0  0.762385795647967
971.0  104.98725637181408  3.0  0.7648259209043629
968.0  121.27222222222223  3.0  0.7576363009916629
971.0  115.8291788856305  3.0  0.7534094343577826
1235.0  102.66468253968253  3.0  0.7590051702026358
1172.0  103.1646420263634  3.0  0.7590051702026358
1216.0  103.35708280790247  3.0  0.7590051702026358
1101.0  106.53896103896103  3.0  0.7590051702026358
1058.0  102.22967032967034  3.0  0.7590051702026358
1130.0  102.05162473794549  3.0  0.7590051702026358
1015.0  103.01754385964912  3.0  0.7643294805192353
1051.0  103.09972677595628  3.0  0.7584500887969621
1106.0  105.32040816326531  3.0  0.7590051702026358
1124.0  102.69493557087205  3.0  0.7590051702026358
1227.0  102.99750671269659  3.0  0.7590051702026358
1228.0  103.16604127579738  3.0  0.7590051702026358
1053.0  103.09946236559139  3.0  0.7590051702026358
1056.0  102.22991071428572  3.0  0.7584500887969621
