MSI    MAC     Extensibility       Elegance
749.0  12.020833333333334  6.9999995  0.275417454633059
783.0  12.194570135746606  6.9999995  0.28059374547251525
815.0  11.15340909090909  6.9999995  0.28059374547251525
770.0  10.385714285714284  6.9999995  0.2738003327004935
811.0  8.966666666666667  6.9999995  0.27332088138484023
1227.0  6.3320825515947465  6.9999995  0.27332088138484023
877.0  9.624242424242425  6.9999995  0.27332088138484023
1111.0  6.260358342665174  6.9999995  0.27332088138484023
885.0  8.521367521367521  6.9999995  0.27332088138484023
1045.0  6.003387533875339  6.9999995  0.27332088138484023
949.0  7.6499999999999995  6.9999995  0.27332088138484023
967.0  6.767616191904048  6.9999995  0.27332088138484023
1093.0  6.122265122265122  6.9999995  0.27332088138484023
985.0  6.84  6.9999995  0.27332088138484023
905.0  9.696428571428571  6.9999995  0.27332088138484023
999.0  6.7764182424916575  6.9999995  0.27332088138484023
917.0  8.799342105263158  6.9999995  0.27332088138484023
948.0  8.490338164251208  6.9999995  0.27332088138484023
937.0  8.808823529411764  6.9999995  0.27332088138484023
914.0  8.366666666666667  6.9999995  0.27332088138484023
1022.0  6.13030303030303  6.9999995  0.27332088138484023
1012.0  6.083881578947368  6.9999995  0.27332088138484023
781.0  9.957575757575759  6.9999995  0.2618509268484547
