MSI    MAC     Extensibility       Elegance
981.0  472.76003276003274  3.0  0.7118809799080192
963.0  117.98794326241135  3.0  0.7593228434640058
985.0  102.1636420525657  3.0  0.7586936393350052
966.0  110.85333333333332  3.0  0.7522631366085475
970.0  108.8525641025641  3.0  0.7477836759715739
984.0  472.0515873015873  3.0  0.7118809799080192
1391.0  102.73338220918865  3.0  0.7591154474356474
1203.0  102.29676214196762  3.0  0.7626057159881204
1377.0  103.45  3.0  0.7591154474356474
1384.0  103.06026516673363  3.0  0.7591154474356474
1201.0  102.2968455448033  3.0  0.7616135502367956
3106.0  108.01120968877623  3.0  0.7399389532604173
3048.0  105.8473321650855  3.0  0.7399389532604173
3002.0  105.28786541643684  3.0  0.7399389532604173
2974.0  105.98131864592392  3.0  0.7377281883602492
3055.0  107.91432373018628  3.0  0.7399389532604173
3084.0  105.86567352288768  3.0  0.7399389532604173
985.0  469.3345238095238  3.0  0.7148326098116249
2227.0  105.69517102615694  3.0  0.7413209342844247
2207.0  106.06986117330945  3.0  0.7558054277682749
1979.0  104.41077222582739  3.0  0.7548747366993647
1836.0  104.32391672184212  3.0  0.7548747366993647
1575.0  102.2041278467909  3.0  0.755171998486375
1709.0  104.034325983178  3.0  0.7548747366993647
1414.0  101.3111504095309  3.0  0.7559934495302569
1319.0  101.66951664386684  3.0  0.7572984483491072
1167.0  100.41586538461539  3.0  0.7637685035578956
1049.0  101.25030022302282  3.0  0.7622981072969668
1447.0  102.11791383219955  3.0  0.755171998486375
1518.0  102.34478492577084  3.0  0.753095215534531
1570.0  101.5607958148383  3.0  0.755171998486375
1825.0  103.69088927637316  3.0  0.7548747366993647
1769.0  105.23966901684294  3.0  0.7548747366993647
1717.0  105.60564971751411  3.0  0.7548747366993647
1762.0  105.33586182153657  3.0  0.7548747366993647
1425.0  100.70269442743417  3.0  0.7559934495302569
968.0  113.41291866028708  3.0  0.7520811009974028
1036.0  102.64432367149757  3.0  0.7626899403153857
967.0  107.5453216374269  3.0  0.7626188579325717
2218.0  105.56430849851903  3.0  0.7558054277682749
1827.0  104.92450947788494  3.0  0.7548747366993647
1310.0  101.49310661764706  3.0  0.7559934495302569
1713.0  104.03428991074455  3.0  0.7554393733815099
1303.0  102.45476190476191  3.0  0.7559934495302569
1308.0  101.54518744858385  3.0  0.7559934495302569
1044.0  102.06888888888889  3.0  0.7631943041162619
1040.0  101.90049108296718  3.0  0.7626899403153857
1040.0  102.70101351351352  3.0  0.7631943041162619
1572.0  101.48868205510053  3.0  0.755171998486375
1159.0  101.87904761904763  3.0  0.7637685035578956
1162.0  100.78897075754087  3.0  0.7622981072969668
1164.0  100.72561782877317  3.0  0.7622981072969668
1045.0  101.97696047347284  3.0  0.7622981072969668
1045.0  101.90831643002029  3.0  0.7626378111812051
1158.0  102.34776334776335  3.0  0.7622981072969668
1163.0  102.25655716832188  3.0  0.7631943041162619
973.0  102.30907636945223  3.0  0.7622617787380478
1278.0  101.52151616499442  3.0  0.75872254084264
1254.0  102.06871050154632  3.0  0.7556510911629744
1272.0  101.52159244264507  3.0  0.7622921601071464
980.0  473.3298319327731  3.0  0.7137960363588548
992.0  465.8570460704607  3.0  0.7135782974728815
1082.0  102.13575268817205  3.0  0.7588241936610753
966.0  104.14688940092165  3.0  0.7637110992643541
989.0  465.05902777777777  3.0  0.713769277185224
991.0  464.6447963800905  3.0  0.7152378481075803
1185.0  101.42484367484367  3.0  0.7604122034363123
1100.0  101.78031902416139  3.0  0.7613761282155813
1084.0  102.10007855459544  3.0  0.7613761282155813
1097.0  102.21554487179488  3.0  0.7628053804362263
1185.0  101.42493020997695  3.0  0.7608306532800144
987.0  102.01449275362319  3.0  0.7598265830675506
974.0  102.79032258064517  3.0  0.7604875549171503
978.0  100.99166955918085  3.0  0.7607454896910737
975.0  104.45440900562852  3.0  0.7638189386191327
