MSI    MAC     Extensibility       Elegance
485.0  9.896825396825395  1.5  0.35429511775467665
828.0  10.284857571214392  1.5  0.3541153526466194
825.0  10.008417508417507  1.5  0.3541153526466194
552.0  9.740641711229946  1.5  0.3489777625698752
520.0  8.910256410256409  1.5  0.3501912848546157
545.0  9.382456140350877  1.5  0.3501912848546157
548.0  9.1125  1.5  0.35120043181414073
500.0  8.188034188034187  1.5  0.3489777625698752
500.0  10.940476190476192  1.5  0.3458657465710493
642.0  7.816666666666666  1.5  0.3591618261013937
595.0  8.237816764132553  1.5  0.35120043181414073
566.0  8.142512077294686  1.5  0.3541153526466194
