MSI    MAC     Extensibility       Elegance
395.0  NaN  3.0  0.7546203543690501
368.0  NaN  3.0  0.7498558738003099
383.0  NaN  3.0  0.7578157556273752
391.0  NaN  3.0  0.7578157556273752
393.0  NaN  3.0  0.7570133942209138
381.0  NaN  3.0  0.7534527990521316
395.0  NaN  3.0  0.7551260521950229
366.0  NaN  3.0  0.7457815611432501
386.0  NaN  3.0  0.7595614879592315
387.0  NaN  3.0  0.7578157556273752
386.0  NaN  3.0  0.7695790042755489
375.0  NaN  3.0  0.7425497559318418
379.0  NaN  3.0  0.7392826530059932
377.0  NaN  3.0  0.7392826530059932
380.0  NaN  3.0  0.7737591927212186
384.0  NaN  3.0  0.7737591927212186
388.0  NaN  3.0  0.7705961333992637
360.0  NaN  3.0  0.741309220484744
362.0  NaN  3.0  0.741309220484744
364.0  NaN  3.0  0.741309220484744
390.0  NaN  3.0  0.7554976898323449
385.0  NaN  3.0  0.7405414628967786
376.0  NaN  3.0  0.7634036089199105
382.0  NaN  3.0  0.7716076296679715
376.0  NaN  3.0  0.7638504611373405
380.0  NaN  3.0  0.7634036089199105
378.0  NaN  3.0  0.7685300835953914
375.0  NaN  3.0  0.7548777218496023
377.0  NaN  3.0  0.7544440699722698
