MSI    MAC     Extensibility       Elegance
93.0  13.873931623931625  1000.0  0.29241355377262035
77.0  13.630252100840336  1000.0  0.27330204093444005
154.0  12.257648953301128  1000.0  0.30275607266618154
118.0  12.201818181818181  1000.0  0.2954210105050115
80.0  13.497076023391813  1000.0  0.27330204093444005
82.0  13.134387351778654  1000.0  0.28382143313736136
83.0  13.541666666666666  1000.0  0.2713508797982613
84.0  13.117816091954024  1000.0  0.2766705689815699
89.0  13.601731601731602  1000.0  0.2796687633931908
94.0  13.077631578947368  1000.0  0.29182833487063875
110.0  12.521739130434783  1000.0  0.2954210105050115
102.0  12.522727272727273  1000.0  0.28985837996707137
85.0  13.569711538461538  1000.0  0.28742179244946675
79.0  13.430555555555555  1000.0  0.28056560791471985
98.0  13.124390243902438  1000.0  0.29182833487063875
