MSI    MAC     Extensibility       Elegance
94.0  13.075887392900857  1000.0  0.3115075798308534
102.0  12.52127659574468  1000.0  0.28558954486283855
84.0  13.115591397849464  1000.0  0.29204201104184313
90.0  13.673160173160174  1000.0  0.2711898887685701
118.0  12.201818181818181  1000.0  0.28044501413964673
85.0  13.569711538461538  1000.0  0.2701348064142285
179.0  12.417543859649124  1000.0  0.2934225993985779
146.0  12.256987577639752  1000.0  0.2934225993985779
77.0  13.626984126984127  1000.0  0.262645455845936
130.0  12.800117924528301  1000.0  0.28977747492233275
79.0  13.425  1000.0  0.27489462765257405
82.0  13.132575757575756  1000.0  0.2737462336977434
92.0  12.710526315789474  1000.0  0.25967267534737737
83.0  13.54  1000.0  0.26190012943702534
122.0  13.299607843137254  1000.0  0.28988012926504847
116.0  12.981946624803768  1000.0  0.28977747492233275
