MSI    MAC     Extensibility       Elegance
413.0  9.0  1.5  0.3467334022788765
726.0  5.866666666666667  1.5  0.3550683852246451
528.0  7.009157509157509  1.5  0.3510067402483839
453.0  8.076923076923077  1.5  0.34889422800727526
421.0  8.690909090909091  1.5  0.34889422800727526
658.0  8.285714285714286  1.5  0.3540838256925417
713.0  6.272577996715928  1.5  0.3550683852246451
413.0  8.988888888888889  1.5  0.34889422800727526
477.0  8.071428571428571  1.5  0.34889422800727526
485.0  6.890196078431373  1.5  0.34889422800727526
493.0  6.154061624649859  1.5  0.34889422800727526
501.0  6.052631578947368  1.5  0.35010203634572784
519.0  7.954761904761905  1.5  0.3510067402483839
493.0  6.15079365079365  1.5  0.35010203634572784
658.0  8.287037037037036  1.5  0.3538698034596134
763.0  6.58125  1.5  0.34697674248567417
646.0  8.225961538461538  1.5  0.3469767424856742
605.0  6.723484848484849  1.5  0.34697674248567417
629.0  6.605217391304348  1.5  0.34697674248567417
594.0  6.56926406926407  1.5  0.34697674248567417
