MSI    MAC     Extensibility       Elegance
415.0  NaN  3.0  0.7657326846046879
413.0  NaN  3.0  0.7723062856360339
377.0  NaN  3.0  0.7391479233973457
373.0  NaN  3.0  0.7445441374490165
371.0  NaN  3.0  0.7433700270117791
367.0  NaN  3.0  0.7530608318622214
369.0  NaN  3.0  0.7516863454605107
378.0  NaN  3.0  0.7452662031765869
391.0  NaN  3.0  0.7416095271170603
379.0  NaN  3.0  0.7679113371156243
385.0  NaN  3.0  0.7483717549924975
387.0  NaN  3.0  0.7416095271170603
389.0  NaN  3.0  0.7469678899212975
411.0  NaN  3.0  0.7765192840122837
375.0  NaN  3.0  0.7615728758875424
379.0  NaN  3.0  0.7679627594491749
381.0  NaN  3.0  0.7404850361229995
383.0  NaN  3.0  0.7643613174554733
381.0  NaN  3.0  0.7373876689928837
379.0  NaN  3.0  0.7456761937828473
373.0  NaN  3.0  0.7681572236489105
377.0  NaN  3.0  0.7651129329727527
413.0  NaN  3.0  0.7678110379338856
377.0  NaN  3.0  0.7400963679526682
379.0  NaN  3.0  0.7573350452134775
366.0  NaN  3.0  0.7458475592257181
390.0  NaN  3.0  0.7567913868202332
368.0  NaN  3.0  0.749994310086185
384.0  NaN  3.0  0.7647518407013364
386.0  NaN  3.0  0.7594695195723192
388.0  NaN  3.0  0.7637557515130817
390.0  NaN  3.0  0.762348249848881
