MSI    MAC     Extensibility       Elegance
374.0  NaN  3.0  0.7484479291483245
378.0  NaN  3.0  0.7406106133353862
383.0  NaN  3.0  0.7554151130796447
373.0  NaN  3.0  0.7352899357098229
375.0  NaN  3.0  0.7322979178104608
378.0  NaN  3.0  0.7375545977017222
382.0  NaN  3.0  0.7317760821230648
380.0  NaN  3.0  0.7322979178104608
373.0  NaN  3.0  0.7803297867662464
377.0  NaN  3.0  0.7893442779168207
379.0  NaN  3.0  0.7864670846216808
388.0  NaN  3.0  0.7557749567364811
390.0  NaN  3.0  0.7562748591013965
386.0  NaN  3.0  0.7589648226903283
384.0  NaN  3.0  0.7578649935361144
382.0  NaN  3.0  0.7573814005693156
397.0  NaN  3.0  0.7367831997446722
396.0  NaN  3.0  0.7506310405341059
394.0  NaN  3.0  0.756911238803168
373.0  NaN  3.0  0.7406420124057833
381.0  NaN  3.0  0.765745199080599
378.0  NaN  3.0  0.7429371208705144
383.0  NaN  3.0  0.763991220315408
