MSI    MAC     Extensibility       Elegance
499.0  8.176923076923076  1.5  0.3509670814047875
552.0  7.4625  1.5  0.3607480499834889
581.0  10.908823529411764  1.5  0.3458657465710493
624.0  9.372631578947368  1.5  0.3558168076972398
530.0  7.465811965811966  1.5  0.3541153526466194
489.0  8.527777777777779  1.5  0.3458657465710493
588.0  12.232026143790849  1.5  0.3469394954087568
538.0  9.382456140350877  1.5  0.3489777625698752
513.0  9.958333333333334  1.5  0.353146757006288
508.0  10.01948051948052  1.5  0.3489777625698752
