MSI    MAC     Extensibility       Elegance
390.0  NaN  3.0  0.738629299764878
377.0  NaN  3.0  0.7517467989001627
378.0  NaN  3.0  0.7415832885530429
376.0  NaN  3.0  0.7412367699153768
388.0  NaN  3.0  0.7432410567578118
380.0  NaN  3.0  0.738629299764878
403.0  NaN  3.0  0.7385902580416129
381.0  NaN  3.0  0.7450074011445037
376.0  NaN  3.0  0.7377195113563195
380.0  NaN  3.0  0.7377195113563195
394.0  NaN  3.0  0.7557227323373015
383.0  NaN  3.0  0.7486406284521594
378.0  NaN  3.0  0.739062521871098
384.0  NaN  3.0  0.7444964792097335
393.0  NaN  3.0  0.7538651278366681
373.0  NaN  3.0  0.7437302652410505
375.0  NaN  3.0  0.7588325430721405
389.0  NaN  3.0  0.7524543911228112
386.0  NaN  3.0  0.7412498334362637
373.0  NaN  3.0  0.7444633794809448
377.0  NaN  3.0  0.7472248886955022
382.0  NaN  3.0  0.7602034149346679
387.0  NaN  3.0  0.7558658207509743
