MSI    MAC     Extensibility       Elegance
360.0  NaN  3.0  0.741309220484744
362.0  NaN  3.0  0.741309220484744
364.0  NaN  3.0  0.741309220484744
366.0  NaN  3.0  0.741309220484744
369.0  NaN  3.0  0.7385612095710774
381.0  NaN  3.0  0.7601894165229737
373.0  NaN  3.0  0.7619294253090076
375.0  NaN  3.0  0.7619294253090076
377.0  NaN  3.0  0.7412746034801005
381.0  NaN  3.0  0.7679907159407926
391.0  NaN  3.0  0.7412746034801005
379.0  NaN  3.0  0.7412746034801005
387.0  NaN  3.0  0.7412746034801005
381.0  NaN  3.0  0.7412746034801005
389.0  NaN  3.0  0.7412746034801005
383.0  NaN  3.0  0.7412746034801005
385.0  NaN  3.0  0.7412746034801005
377.0  NaN  3.0  0.7708632694255835
375.0  NaN  3.0  0.7614855225868674
394.0  NaN  3.0  0.7577735420982946
375.0  NaN  3.0  0.7385612095710774
384.0  NaN  3.0  0.7627963287437303
368.0  NaN  3.0  0.7473064447693054
369.0  NaN  3.0  0.7428523560920293
390.0  NaN  3.0  0.7577735420982946
394.0  NaN  3.0  0.7572765718298433
386.0  NaN  3.0  0.7639251809716935
388.0  NaN  3.0  0.7596461944288728
373.0  NaN  3.0  0.7428523560920293
375.0  NaN  3.0  0.7380706110159336
390.0  NaN  3.0  0.7572765718298433
378.0  NaN  3.0  0.8131753128902892
