MSI    MAC     Extensibility       Elegance
391.0  NaN  3.0  0.7495744579288888
373.0  NaN  3.0  0.7425020315693395
375.0  NaN  3.0  0.7367925249978933
378.0  NaN  3.0  0.7415508633976994
380.0  NaN  3.0  0.7386136905133466
388.0  NaN  3.0  0.7399407305258567
389.0  NaN  3.0  0.7393691197839924
387.0  NaN  3.0  0.7423254876503094
371.0  NaN  3.0  0.7444289138935514
379.0  NaN  3.0  0.7536362560736911
377.0  NaN  3.0  0.7647183524646937
384.0  NaN  3.0  0.7483663253370607
375.0  NaN  3.0  0.7444289138935514
378.0  NaN  3.0  0.751264202750685
380.0  NaN  3.0  0.7483663253370607
382.0  NaN  3.0  0.7546731281612136
394.0  NaN  3.0  0.7557885254890333
392.0  NaN  3.0  0.758957523966441
377.0  NaN  3.0  0.7391685737967227
384.0  NaN  3.0  0.7396918626168687
382.0  NaN  3.0  0.7391685737967227
