MSI    MAC     Extensibility       Elegance
77.0  13.630252100840336  1000.0  0.26287582009563437
108.0  12.109411764705882  1000.0  0.2607020849625463
84.0  13.117816091954024  1000.0  0.26502215080205593
81.0  14.198412698412698  1000.0  0.26287582009563437
94.0  12.45438596491228  1000.0  0.2607020849625463
82.0  13.134387351778654  1000.0  0.26502215080205593
180.0  12.494444444444444  1000.0  0.27663246226591365
129.0  12.717307692307694  1000.0  0.2670610407557277
118.0  12.707027027027026  1000.0  0.26018722453741994
127.0  12.746315789473684  1000.0  0.2661932262103488
117.0  12.48690476190476  1000.0  0.261675117212205
