MSI    MAC     Extensibility       Elegance
429.0  9.01388888888889  1.5  0.34226987595899705
878.0  7.3345836459114775  1.5  0.347525856833587
431.0  9.333333333333332  1.5  0.350051998968071
702.0  5.490259740259741  1.5  0.3509385146056581
772.0  6.367816091954023  1.5  0.347525856833587
834.0  7.507017543859649  1.5  0.347525856833587
488.0  8.225274725274724  1.5  0.3465007383877566
436.0  9.322222222222221  1.5  0.3465007383877565
511.0  7.984126984126984  1.5  0.35287953313919973
440.0  9.090909090909092  1.5  0.3465007383877566
582.0  9.545454545454545  1.5  0.35287953313919973
553.0  7.997076023391813  1.5  0.3465007383877565
599.0  7.001811594202899  1.5  0.3516934392665
466.0  8.326923076923077  1.5  0.3465007383877566
647.0  5.871794871794872  1.5  0.3516934392665
660.0  5.465608465608466  1.5  0.3516934392665
455.0  10.62878787878788  1.5  0.350051998968071
499.0  7.0036764705882355  1.5  0.347525856833587
576.0  7.006521739130434  1.5  0.3465007383877566
501.0  7.0  1.5  0.35287953313919973
