"";"statistic";"signif.level";"dif.com.obs.dif";"dif.com.critical.dif";"dif.com.difference"
"banking_100_30100_0.9_allComponents-banking_200_60200_0.9_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;22,9;83,7271488159369;FALSE
"banking_100_30100_0.9_allComponents-banking_200_60200_1.0_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;23,2;83,7271488159369;FALSE
"banking_100_30100_0.9_allComponents-banking_50_15050_0.9_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;65,4;83,7271488159369;FALSE
"banking_100_30100_0.9_allComponents-banking_50_15050_1.0_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;41,9;83,7271488159369;FALSE
"banking_100_30100_0.9_allComponents-banking_50_45050_0.9_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;3,39999999999999;83,7271488159369;FALSE
"banking_100_30100_0.9_allComponents-banking_50_45050_1.0_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;16,4;83,7271488159369;FALSE
"banking_100_30100_0.9_allComponents-banking_50_5050_0.9_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;14,5;83,7271488159369;FALSE
"banking_100_30100_0.9_allComponents-banking_50_5050_1.0_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;55,6;83,7271488159369;FALSE
"banking_100_30100_1.0_allComponents-banking_100_90100_0.9_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;5,2;83,7271488159369;FALSE
"banking_100_30100_1.0_allComponents-banking_100_90100_1.0_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;16;83,7271488159369;FALSE
"banking_100_30100_1.0_allComponents-banking_200_180200_0.9_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;31,6;83,7271488159369;FALSE
"banking_100_30100_1.0_allComponents-banking_200_180200_1.0_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;4,8;83,7271488159369;FALSE
"banking_100_30100_1.0_allComponents-banking_200_20200_0.9_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;38,1;83,7271488159369;FALSE
"banking_100_30100_1.0_allComponents-banking_200_20200_1.0_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;2,10000000000001;83,7271488159369;FALSE
"banking_100_30100_1.0_allComponents-banking_200_60200_0.9_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;25,4;83,7271488159369;FALSE
"banking_100_30100_1.0_allComponents-banking_200_60200_1.0_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;25,7;83,7271488159369;FALSE
"banking_100_30100_1.0_allComponents-banking_50_15050_0.9_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;62,9;83,7271488159369;FALSE
"banking_100_30100_1.0_allComponents-banking_50_15050_1.0_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;39,4;83,7271488159369;FALSE
"banking_100_30100_1.0_allComponents-banking_50_45050_0.9_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;0,899999999999991;83,7271488159369;FALSE
"banking_100_30100_1.0_allComponents-banking_50_45050_1.0_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;18,9;83,7271488159369;FALSE
"banking_100_30100_1.0_allComponents-banking_50_5050_0.9_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;12;83,7271488159369;FALSE
"banking_100_30100_1.0_allComponents-banking_50_5050_1.0_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;53,1;83,7271488159369;FALSE
"banking_100_90100_0.9_allComponents-banking_100_90100_1.0_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;10,8;83,7271488159369;FALSE
"banking_100_90100_0.9_allComponents-banking_200_180200_0.9_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;26,4;83,7271488159369;FALSE
"banking_100_90100_0.9_allComponents-banking_200_180200_1.0_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;0,400000000000006;83,7271488159369;FALSE
"banking_100_90100_0.9_allComponents-banking_200_20200_0.9_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;32,9;83,7271488159369;FALSE
"banking_100_90100_0.9_allComponents-banking_200_20200_1.0_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;3,09999999999999;83,7271488159369;FALSE
"banking_100_90100_0.9_allComponents-banking_200_60200_0.9_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;20,2;83,7271488159369;FALSE
"banking_100_90100_0.9_allComponents-banking_200_60200_1.0_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;20,5;83,7271488159369;FALSE
"banking_100_90100_0.9_allComponents-banking_50_15050_0.9_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;68,1;83,7271488159369;FALSE
"banking_100_90100_0.9_allComponents-banking_50_15050_1.0_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;44,6;83,7271488159369;FALSE
"banking_100_90100_0.9_allComponents-banking_50_45050_0.9_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;6,09999999999999;83,7271488159369;FALSE
"banking_100_90100_0.9_allComponents-banking_50_45050_1.0_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;13,7;83,7271488159369;FALSE
"banking_100_90100_0.9_allComponents-banking_50_5050_0.9_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;17,2;83,7271488159369;FALSE
"banking_100_90100_0.9_allComponents-banking_50_5050_1.0_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;58,3;83,7271488159369;FALSE
"banking_100_90100_1.0_allComponents-banking_200_180200_0.9_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;15,6;83,7271488159369;FALSE
"banking_100_90100_1.0_allComponents-banking_200_180200_1.0_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;11,2;83,7271488159369;FALSE
"banking_100_90100_1.0_allComponents-banking_200_20200_0.9_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;22,1;83,7271488159369;FALSE
"banking_100_90100_1.0_allComponents-banking_200_20200_1.0_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;13,9;83,7271488159369;FALSE
"banking_100_90100_1.0_allComponents-banking_200_60200_0.9_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;9,40000000000001;83,7271488159369;FALSE
"banking_100_90100_1.0_allComponents-banking_200_60200_1.0_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;9,7;83,7271488159369;FALSE
"banking_100_90100_1.0_allComponents-banking_50_15050_0.9_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;78,9;83,7271488159369;FALSE
"banking_100_90100_1.0_allComponents-banking_50_15050_1.0_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;55,4;83,7271488159369;FALSE
"banking_100_90100_1.0_allComponents-banking_50_45050_0.9_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;16,9;83,7271488159369;FALSE
"banking_100_90100_1.0_allComponents-banking_50_45050_1.0_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;2,90000000000001;83,7271488159369;FALSE
"banking_100_90100_1.0_allComponents-banking_50_5050_0.9_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;28;83,7271488159369;FALSE
"banking_100_90100_1.0_allComponents-banking_50_5050_1.0_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;69,1;83,7271488159369;FALSE
"banking_200_180200_0.9_allComponents-banking_200_180200_1.0_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;26,8;83,7271488159369;FALSE
"banking_200_180200_0.9_allComponents-banking_200_20200_0.9_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;6,5;83,7271488159369;FALSE
"banking_200_180200_0.9_allComponents-banking_200_20200_1.0_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;29,5;83,7271488159369;FALSE
"banking_200_180200_0.9_allComponents-banking_200_60200_0.9_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;6,2;83,7271488159369;FALSE
"banking_200_180200_0.9_allComponents-banking_200_60200_1.0_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;5,90000000000001;83,7271488159369;FALSE
"banking_200_180200_0.9_allComponents-banking_50_15050_0.9_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;94,5;83,7271488159369;TRUE
"banking_200_180200_0.9_allComponents-banking_50_15050_1.0_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;71;83,7271488159369;FALSE
"banking_200_180200_0.9_allComponents-banking_50_45050_0.9_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;32,5;83,7271488159369;FALSE
"banking_200_180200_0.9_allComponents-banking_50_45050_1.0_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;12,7;83,7271488159369;FALSE
"banking_200_180200_0.9_allComponents-banking_50_5050_0.9_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;43,6;83,7271488159369;FALSE
"banking_200_180200_0.9_allComponents-banking_50_5050_1.0_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;84,7;83,7271488159369;TRUE
"banking_200_180200_1.0_allComponents-banking_200_20200_0.9_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;33,3;83,7271488159369;FALSE
"banking_200_180200_1.0_allComponents-banking_200_20200_1.0_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;2,69999999999999;83,7271488159369;FALSE
"banking_200_180200_1.0_allComponents-banking_200_60200_0.9_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;20,6;83,7271488159369;FALSE
"banking_200_180200_1.0_allComponents-banking_200_60200_1.0_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;20,9;83,7271488159369;FALSE
"banking_200_180200_1.0_allComponents-banking_50_15050_0.9_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;67,7;83,7271488159369;FALSE
"banking_200_180200_1.0_allComponents-banking_50_15050_1.0_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;44,2;83,7271488159369;FALSE
"banking_200_180200_1.0_allComponents-banking_50_45050_0.9_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;5,69999999999999;83,7271488159369;FALSE
"banking_200_180200_1.0_allComponents-banking_50_45050_1.0_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;14,1;83,7271488159369;FALSE
"banking_200_180200_1.0_allComponents-banking_50_5050_0.9_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;16,8;83,7271488159369;FALSE
"banking_200_180200_1.0_allComponents-banking_50_5050_1.0_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;57,9;83,7271488159369;FALSE
"banking_200_20200_0.9_allComponents-banking_200_20200_1.0_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;36;83,7271488159369;FALSE
"banking_200_20200_0.9_allComponents-banking_200_60200_0.9_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;12,7;83,7271488159369;FALSE
"banking_200_20200_0.9_allComponents-banking_200_60200_1.0_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;12,4;83,7271488159369;FALSE
"banking_200_20200_0.9_allComponents-banking_50_15050_0.9_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;101;83,7271488159369;TRUE
"banking_200_20200_0.9_allComponents-banking_50_15050_1.0_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;77,5;83,7271488159369;FALSE
"banking_200_20200_0.9_allComponents-banking_50_45050_0.9_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;39;83,7271488159369;FALSE
"banking_200_20200_0.9_allComponents-banking_50_45050_1.0_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;19,2;83,7271488159369;FALSE
"banking_200_20200_0.9_allComponents-banking_50_5050_0.9_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;50,1;83,7271488159369;FALSE
"banking_200_20200_0.9_allComponents-banking_50_5050_1.0_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;91,2;83,7271488159369;TRUE
"banking_200_20200_1.0_allComponents-banking_200_60200_0.9_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;23,3;83,7271488159369;FALSE
"banking_200_20200_1.0_allComponents-banking_200_60200_1.0_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;23,6;83,7271488159369;FALSE
"banking_200_20200_1.0_allComponents-banking_50_15050_0.9_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;65;83,7271488159369;FALSE
"banking_200_20200_1.0_allComponents-banking_50_15050_1.0_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;41,5;83,7271488159369;FALSE
"banking_200_20200_1.0_allComponents-banking_50_45050_0.9_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;3;83,7271488159369;FALSE
"banking_200_20200_1.0_allComponents-banking_50_45050_1.0_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;16,8;83,7271488159369;FALSE
"banking_200_20200_1.0_allComponents-banking_50_5050_0.9_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;14,1;83,7271488159369;FALSE
"banking_200_20200_1.0_allComponents-banking_50_5050_1.0_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;55,2;83,7271488159369;FALSE
"banking_200_60200_0.9_allComponents-banking_200_60200_1.0_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;0,299999999999997;83,7271488159369;FALSE
"banking_200_60200_0.9_allComponents-banking_50_15050_0.9_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;88,3;83,7271488159369;TRUE
"banking_200_60200_0.9_allComponents-banking_50_15050_1.0_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;64,8;83,7271488159369;FALSE
"banking_200_60200_0.9_allComponents-banking_50_45050_0.9_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;26,3;83,7271488159369;FALSE
"banking_200_60200_0.9_allComponents-banking_50_45050_1.0_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;6,5;83,7271488159369;FALSE
"banking_200_60200_0.9_allComponents-banking_50_5050_0.9_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;37,4;83,7271488159369;FALSE
"banking_200_60200_0.9_allComponents-banking_50_5050_1.0_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;78,5;83,7271488159369;FALSE
"banking_200_60200_1.0_allComponents-banking_50_15050_0.9_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;88,6;83,7271488159369;TRUE
"banking_200_60200_1.0_allComponents-banking_50_15050_1.0_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;65,1;83,7271488159369;FALSE
"banking_200_60200_1.0_allComponents-banking_50_45050_0.9_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;26,6;83,7271488159369;FALSE
"banking_200_60200_1.0_allComponents-banking_50_45050_1.0_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;6,8;83,7271488159369;FALSE
"banking_200_60200_1.0_allComponents-banking_50_5050_0.9_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;37,7;83,7271488159369;FALSE
"banking_200_60200_1.0_allComponents-banking_50_5050_1.0_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;78,8;83,7271488159369;FALSE
"banking_50_15050_0.9_allComponents-banking_50_15050_1.0_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;23,5;83,7271488159369;FALSE
"banking_50_15050_0.9_allComponents-banking_50_45050_0.9_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;62;83,7271488159369;FALSE
"banking_50_15050_0.9_allComponents-banking_50_45050_1.0_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;81,8;83,7271488159369;FALSE
"banking_50_15050_0.9_allComponents-banking_50_5050_0.9_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;50,9;83,7271488159369;FALSE
"banking_50_15050_0.9_allComponents-banking_50_5050_1.0_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;9,8;83,7271488159369;FALSE
"banking_50_15050_1.0_allComponents-banking_50_45050_0.9_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;38,5;83,7271488159369;FALSE
"banking_50_15050_1.0_allComponents-banking_50_45050_1.0_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;58,3;83,7271488159369;FALSE
"banking_50_15050_1.0_allComponents-banking_50_5050_0.9_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;27,4;83,7271488159369;FALSE
"banking_50_15050_1.0_allComponents-banking_50_5050_1.0_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;13,7;83,7271488159369;FALSE
"banking_50_45050_0.9_allComponents-banking_50_45050_1.0_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;19,8;83,7271488159369;FALSE
"banking_50_45050_0.9_allComponents-banking_50_5050_0.9_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;11,1;83,7271488159369;FALSE
"banking_50_45050_0.9_allComponents-banking_50_5050_1.0_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;52,2;83,7271488159369;FALSE
"banking_50_45050_1.0_allComponents-banking_50_5050_0.9_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;30,9;83,7271488159369;FALSE
"banking_50_45050_1.0_allComponents-banking_50_5050_1.0_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;72;83,7271488159369;FALSE
"banking_50_5050_0.9_allComponents-banking_50_5050_1.0_allComponents";"Multiple comparison test after Kruskal-Wallis";0,05;41,1;83,7271488159369;FALSE
