MSI    MAC     Extensibility       Elegance
833.0  6.518367346938776  1.5  0.3781313960699232
504.0  9.003676470588236  1.5  0.34855589868250025
524.0  7.454545454545455  1.5  0.35190758829606816
512.0  8.755882352941178  1.5  0.35190758829606816
524.0  7.456709956709957  1.5  0.3516934392665
510.0  8.761437908496733  1.5  0.34855589868250025
433.0  9.0  1.5  0.34541333758327875
678.0  5.6346749226006185  1.5  0.3821075813480052
433.0  8.988888888888889  1.5  0.35010025752631624
543.0  7.191666666666667  1.5  0.3685511698214761
457.0  9.71969696969697  1.5  0.34541333758327875
589.0  8.275294117647057  1.5  0.3693229544304488
631.0  5.824420677361854  1.5  0.3821075813480052
485.0  8.76923076923077  1.5  0.34541333758327875
452.0  10.454545454545455  1.5  0.34541333758327875
614.0  6.427339901477832  1.5  0.3693229544304488
627.0  5.826375711574952  1.5  0.3693229544304488
596.0  7.083916083916084  1.5  0.3693229544304488
601.0  7.082491582491583  1.5  0.38559347785182396
608.0  6.332010582010581  1.5  0.38559347785182396
541.0  7.193478260869566  1.5  0.36179577888114245
629.0  5.825367647058823  1.5  0.3753094118892991
