MSI    MAC     Extensibility       Elegance
988.0  102.71048850574712  3.0  0.7610422817195428
995.0  102.67675070028011  3.0  0.7607454896910737
970.0  108.63805522208884  3.0  0.7668265860582304
990.0  103.2079081632653  3.0  0.7601216295459452
993.0  102.67714285714285  3.0  0.7601216295459452
969.0  118.49166666666667  3.0  0.7711153018827849
978.0  104.58749999999999  3.0  0.7649830162044071
977.0  106.48840579710145  3.0  0.7679356869708143
985.0  104.66516129032257  3.0  0.7634338003442166
971.0  118.75658914728682  3.0  0.7556103500840902
