MSI    MAC     Extensibility       Elegance
381.0  NaN  3.0  0.7550740232154141
394.0  NaN  3.0  0.757438113345661
392.0  NaN  3.0  0.7587533026630864
383.0  NaN  3.0  0.7578157556273752
385.0  NaN  3.0  0.7601894165229737
387.0  NaN  3.0  0.7578157556273752
389.0  NaN  3.0  0.7601894165229737
375.0  NaN  3.0  0.7539957181867187
380.0  NaN  3.0  0.7662064663346204
364.0  NaN  3.0  0.746095374743279
366.0  NaN  3.0  0.746095374743279
351.0  NaN  3.0  0.7455011124627439
381.0  NaN  3.0  0.7332182891550743
373.0  NaN  3.0  0.7422863445002537
379.0  NaN  3.0  0.7362830026094164
365.0  NaN  3.0  0.7455011124627439
357.0  NaN  3.0  0.7455011124627439
353.0  NaN  3.0  0.7422863445002537
355.0  NaN  3.0  0.7422863445002537
371.0  NaN  3.0  0.7422863445002537
369.0  NaN  3.0  0.7405008381148561
371.0  NaN  3.0  0.7420807812680963
381.0  NaN  3.0  0.7330080368238481
379.0  NaN  3.0  0.7549151437435521
384.0  NaN  3.0  0.7383179926108143
390.0  NaN  3.0  0.7350188826933918
381.0  NaN  3.0  0.759052507231295
386.0  NaN  3.0  0.7359021933632448
