MSI    MAC     Extensibility       Elegance
699.0  9.005517241379309  1.5  0.3530316774342489
650.0  8.525537634408602  1.5  0.3530316774342489
647.0  8.678787878787878  1.5  0.3530316774342489
567.0  10.582633053221288  1.5  0.3489777625698752
502.0  8.01948051948052  1.5  0.35120043181414073
513.0  8.133928571428571  1.5  0.35120043181414073
519.0  7.316666666666666  1.5  0.35120043181414073
547.0  9.37828947368421  1.5  0.35120043181414073
491.0  8.188034188034187  1.5  0.3489777625698752
604.0  12.229102167182662  1.5  0.35120043181414073
575.0  9.96031746031746  1.5  0.3582235454476438
488.0  8.541666666666668  1.5  0.35115257896811203
