MSI    MAC     Extensibility       Elegance
510.0  9.299145299145298  1.5  0.3501912848546157
561.0  10.240641711229946  1.5  0.353146757006288
547.0  9.571428571428571  1.5  0.353146757006288
668.0  6.7101449275362315  1.5  0.36362023669109483
655.0  7.306878306878307  1.5  0.36362023669109483
552.0  9.014035087719298  1.5  0.3489777625698752
740.0  8.014652014652015  1.5  0.353146757006288
726.0  8.513888888888888  1.5  0.353146757006288
587.0  8.635964912280702  1.5  0.353146757006288
575.0  7.013888888888889  1.5  0.353146757006288
595.0  7.197058823529411  1.5  0.358906402607641
484.0  8.219780219780219  1.5  0.3566392499228065
498.0  7.876623376623376  1.5  0.3584458762644665
486.0  8.188034188034187  1.5  0.3566392499228065
488.0  8.176923076923076  1.5  0.3508900986889555
