MSI    MAC     Extensibility       Elegance
89.0  16.316666666666666  1000.0  0.28901276518727587
94.0  15.58095238095238  1000.0  0.2776918140871805
114.0  16.533333333333335  1000.0  0.2750578384511506
103.0  16.154684095860567  1000.0  0.2750578384511506
95.0  15.920454545454545  1000.0  0.2750578384511506
108.0  15.924603174603176  1000.0  0.2750578384511506
92.0  16.5625  1000.0  0.2596395117247649
175.0  12.732404692082113  1000.0  0.25415727820458917
146.0  12.638235294117647  1000.0  0.2607020849625463
166.0  13.230978260869565  1000.0  0.2607020849625463
167.0  13.23536036036036  1000.0  0.25415727820458917
