MSI    MAC     Extensibility       Elegance
1088.0  103.47105263157896  3.0  0.7612246003075074
1075.0  102.79695024077046  3.0  0.7626844092789539
1083.0  104.11393018745959  3.0  0.7612246003075074
1067.0  103.51190476190476  3.0  0.7644615393900656
1058.0  104.2821869488536  3.0  0.7639513737273214
1062.0  104.19969512195122  3.0  0.7644615393900656
1065.0  103.57542847446123  3.0  0.7626844092789539
967.0  123.69260042283298  3.0  0.7623116377114335
966.0  115.9107598164202  3.0  0.7773119172171655
1051.0  101.94256447777575  3.0  0.7608299480778707
1047.0  101.94273535952557  3.0  0.7615696784684867
933.0  133.27513227513228  3.0  0.7163830339466764
936.0  132.67112232030266  3.0  0.7163830339466764
939.0  127.4535218643624  3.0  0.7149557464948753
940.0  126.67044358727098  3.0  0.7132044787507262
943.0  121.45288220551379  3.0  0.7117625840310595
952.0  119.98734598734599  3.0  0.7117625840310595
962.0  117.53014642549526  3.0  0.7582584204901468
946.0  120.85763888888889  3.0  0.7117625840310595
949.0  120.37935507783543  3.0  0.7138466577210548
3015.0  97.21013783475874  3.0  0.7514393991697516
1119.0  98.06946386946386  3.0  0.7493643307702932
970.0  110.35057471264368  3.0  0.7602603059334805
969.0  105.88903625110522  3.0  0.7730531952538044
2678.0  97.45551835212342  3.0  0.7514393991697516
2300.0  96.98328877005348  3.0  0.7494076022821518
2786.0  97.29354109907635  3.0  0.7523639378929556
969.0  104.80614035087719  3.0  0.7754205215501596
2081.0  96.17190087363673  3.0  0.7520119115773156
1922.0  95.93406289725309  3.0  0.7520119115773156
1675.0  95.28174318507891  3.0  0.752462747176641
1566.0  95.2209903917221  3.0  0.752462747176641
1327.0  96.40780998389694  3.0  0.7493643307702932
1409.0  95.937009009009  3.0  0.7548926388179691
1551.0  95.66759623797026  3.0  0.752462747176641
1464.0  95.00215616111569  3.0  0.7540372844957264
1146.0  97.36032608695652  3.0  0.7493643307702932
1213.0  95.66837881219904  3.0  0.7524106530293755
2167.0  97.05591715976331  3.0  0.7503568606191651
2100.0  96.20878256963162  3.0  0.7520119115773156
1731.0  96.95514414663351  3.0  0.7557385820968042
1807.0  97.58718110900274  3.0  0.752462747176641
1879.0  95.25248355483959  3.0  0.7514504883579615
1245.0  95.60323089046494  3.0  0.7493643307702932
2256.0  96.95943937627182  3.0  0.7503568606191651
1279.0  94.80858180428135  3.0  0.7493643307702932
1898.0  95.16709332827661  3.0  0.7527533062584331
2732.0  97.28918334637892  3.0  0.7514393991697516
2762.0  97.27806266829025  3.0  0.7523639378929556
2282.0  97.0355650233313  3.0  0.7510055200510315
2179.0  96.96340746546488  3.0  0.7503568606191651
2206.0  96.74964956546118  3.0  0.7503568606191651
1767.0  96.09958622624308  3.0  0.756671721738551
1789.0  97.41513372010755  3.0  0.752462747176641
2716.0  97.29622612326966  3.0  0.7514393991697516
2692.0  97.25614466292134  3.0  0.7514393991697516
1036.0  103.04969696969697  3.0  0.7727977785471847
2218.0  96.90891690009337  3.0  0.7503568606191651
2239.0  96.90048284507174  3.0  0.7503568606191651
1880.0  95.24591244725738  3.0  0.7527533062584331
1230.0  95.39269005847953  3.0  0.7493643307702932
1745.0  96.58843760235833  3.0  0.752462747176641
1909.0  96.08207938388625  3.0  0.7520119115773156
1758.0  96.28563296903461  3.0  0.756671721738551
1798.0  97.24551737954523  3.0  0.752462747176641
1294.0  95.00087535014006  3.0  0.7510904569902972
1304.0  95.30876068376068  3.0  0.7507053535367361
1912.0  96.07221057535523  3.0  0.7520119115773156
1286.0  95.34990683534373  3.0  0.7500423434144543
1437.0  95.90321141837644  3.0  0.7540372844957264
2209.0  96.86637747119897  3.0  0.7503568606191651
1428.0  95.57200097134532  3.0  0.7540372844957264
1131.0  98.95896805896805  3.0  0.7507053535367361
1141.0  97.86980108499097  3.0  0.7526102836678417
1559.0  95.42977022977023  3.0  0.752462747176641
1309.0  94.97743396226416  3.0  0.7507053535367361
1317.0  96.56748532927625  3.0  0.7507053535367361
1451.0  95.3938853778426  3.0  0.7540372844957264
1457.0  95.18591411042944  3.0  0.7540372844957264
1444.0  95.63071095571097  3.0  0.7540372844957264
1412.0  96.14827283372365  3.0  0.7534004036692762
1419.0  95.84210526315789  3.0  0.7534004036692762
1421.0  95.84202898550724  3.0  0.7540372844957264
1122.0  99.20610119047619  3.0  0.7508105214002088
1128.0  98.53511904761905  3.0  0.7507053535367361
1063.0  101.16250000000001  3.0  0.7725690863930563
1292.0  95.00097241867044  3.0  0.7500423434144543
1762.0  96.28950524737631  3.0  0.756671721738551
1120.0  99.36694915254236  3.0  0.7520863600310757
1033.0  103.01351351351352  3.0  0.7727977785471847
1061.0  101.21604805835658  3.0  0.7725690863930563
1307.0  95.00952380952381  3.0  0.7507053535367361
967.0  116.50686274509803  3.0  0.7551869996847832
968.0  112.94254385964912  3.0  0.774281716262155
966.0  111.51612903225806  3.0  0.7657303155214368
970.0  105.62003968253968  3.0  0.7653520101111089
968.0  107.18229166666667  3.0  0.7677727679544688
964.0  113.51666666666667  3.0  0.76814762550125
966.0  116.9990253411306  3.0  0.759180351524397
983.0  104.3745446265938  3.0  0.7633966108921363
977.0  104.77878787878788  3.0  0.7612189012829393
977.0  104.7785617367707  3.0  0.7630388066013811
979.0  104.67520703933747  3.0  0.7633966108921363
973.0  104.77488425925927  3.0  0.7625012671301771
979.0  104.67542016806722  3.0  0.7630388066013811
