MSI    MAC     Extensibility       Elegance
854.0  9.590909090909092  6.9999995  0.2735586473428731
1049.0  8.437096774193549  6.9999995  0.25826302272770585
948.0  9.517045454545453  6.9999995  0.2599968849830937
983.0  8.466424682395644  6.9999995  0.26023159014735314
959.0  8.50326797385621  6.9999995  0.2599968849830937
976.0  8.5  6.9999995  0.25826302272770585
1291.0  9.136363636363635  6.9999995  0.26654979171851795
762.0  9.966666666666667  6.9999995  0.28693679228328917
1151.0  7.697619047619048  6.9999995  0.2706495326525384
934.0  8.145502645502646  6.9999995  0.25751549272786967
932.0  8.150997150997151  6.9999995  0.25751549272786967
