MSI    MAC     Extensibility       Elegance
488.0  8.176923076923076  1.5  0.3520534154280552
580.0  8.655555555555555  1.5  0.35686476303043846
529.0  7.958333333333333  1.5  0.353146757006288
577.0  8.2625  1.5  0.3501912848546157
737.0  7.409090909090909  1.5  0.353146757006288
724.0  8.014285714285714  1.5  0.353146757006288
588.0  7.010964912280702  1.5  0.353146757006288
545.0  8.122222222222222  1.5  0.3501912848546157
503.0  7.890909090909091  1.5  0.3548919755567669
483.0  8.188034188034187  1.5  0.3489777625698752
