MSI    MAC     Extensibility       Elegance
106.0  16.817972350230413  1000.0  0.29529991044137127
91.0  16.32034632034632  1000.0  0.3016680881620757
134.0  15.416666666666666  1000.0  0.2889285779284979
116.0  15.882783882783883  1000.0  0.2906789887751043
98.0  15.95879120879121  1000.0  0.28378548135878146
99.0  16.390476190476193  1000.0  0.28172519543177255
89.0  16.308823529411764  1000.0  0.2691191646623793
145.0  15.478419452887538  1000.0  0.27802207436792337
94.0  15.96014492753623  1000.0  0.26783917897936665
96.0  15.96474358974359  1000.0  0.2691191646623793
