MSI    MAC     Extensibility       Elegance
359.0  NaN  3.0  0.7609842967720928
364.0  NaN  3.0  0.7627619926625397
367.0  NaN  3.0  0.7596742937671246
376.0  NaN  3.0  0.7587491794254201
374.0  NaN  3.0  0.7583041084490202
363.0  NaN  3.0  0.7611074893883188
366.0  NaN  3.0  0.7631995590749108
365.0  NaN  3.0  0.756576655607871
370.0  NaN  3.0  0.7583041084490202
372.0  NaN  3.0  0.7614251015171953
369.0  NaN  3.0  0.7618657786698118
392.0  NaN  3.0  0.7413065525253806
381.0  NaN  3.0  0.7635263630917759
390.0  NaN  3.0  0.7407678050650219
386.0  NaN  3.0  0.7671532834310323
387.0  NaN  3.0  0.7532295796943227
396.0  NaN  3.0  0.7408194179569196
383.0  NaN  3.0  0.7443287100244793
