MSI    MAC     Extensibility       Elegance
988.0  466.4745098039216  3.0  0.7250933344141774
993.0  465.4734345351044  3.0  0.7226599028487848
969.0  115.58707482993196  3.0  0.7558694926112092
971.0  102.72373949579831  3.0  0.7619384364016755
968.0  105.70888594164457  3.0  0.7638977529177875
971.0  108.58589743589744  3.0  0.748737174130238
1051.0  101.82467532467533  3.0  0.7587982759162506
1044.0  102.78755760368664  3.0  0.7587982759162506
1038.0  103.0735362997658  3.0  0.7602737573267354
986.0  102.62777777777778  3.0  0.7597272910047409
1458.0  105.08623595505618  3.0  0.7565874094646508
1302.0  104.70435588507878  3.0  0.7565874094646508
1123.0  103.58206032119075  3.0  0.7578958065436396
1132.0  104.04091591591592  3.0  0.7565874094646508
1123.0  102.3952380952381  3.0  0.7583332692188609
1133.0  101.88255223037832  3.0  0.7575203970436081
