MSI    MAC     Extensibility       Elegance
88.0  13.683823529411764  1000.0  0.26583560746453916
92.0  13.355555555555556  1000.0  0.26583560746453916
93.0  13.197324414715718  1000.0  0.27013745679005874
97.0  13.166666666666666  1000.0  0.27013745679005874
111.0  12.708133971291867  1000.0  0.2779361331644912
140.0  13.108695652173914  1000.0  0.3053287234596014
105.0  12.484848484848486  1000.0  0.27013745679005874
135.0  12.935265700483091  1000.0  0.305046653889402
201.0  12.234917043740573  1000.0  0.2802949308490034
102.0  12.83225806451613  1000.0  0.27148143630636556
199.0  12.240408163265306  1000.0  0.2799737119793124
158.0  12.154166666666667  1000.0  0.2892380293803135
122.0  13.061717352415027  1000.0  0.2808839397340641
150.0  12.363381858902574  1000.0  0.2802949308490034
120.0  13.104390243902438  1000.0  0.28206502849131604
