MSI    MAC     Extensibility       Elegance
387.0  NaN  3.0  0.7623540364508559
373.0  NaN  3.0  0.7390074614154549
378.0  NaN  3.0  0.7390074614154549
375.0  NaN  3.0  0.7550704335571936
380.0  NaN  3.0  0.7625513320455777
385.0  NaN  3.0  0.7550704335571936
388.0  NaN  3.0  0.7537283796865919
379.0  NaN  3.0  0.7550704335571936
384.0  NaN  3.0  0.7537283796865919
383.0  NaN  3.0  0.7478183124433944
387.0  NaN  3.0  0.7621114455371857
383.0  NaN  3.0  0.7644991179896696
400.0  NaN  3.0  0.7530503053777923
393.0  NaN  3.0  0.7525977933654716
391.0  NaN  3.0  0.7548525287979844
373.0  NaN  3.0  0.7391361870715005
382.0  NaN  3.0  0.7536767491400991
378.0  NaN  3.0  0.7391361870715005
388.0  NaN  3.0  0.7391361870715005
385.0  NaN  3.0  0.7478430493377265
383.0  NaN  3.0  0.7470502825587836
378.0  NaN  3.0  0.7536767491400991
