MSI    MAC     Extensibility       Elegance
2457.0  98.78597463676829  3.0  0.7464696755939157
2394.0  97.99530829701608  3.0  0.7446392520251806
2250.0  97.51105971653918  3.0  0.7424177405946072
1611.0  97.42806655067422  3.0  0.7485362482739392
1729.0  97.12160142016258  3.0  0.7498811701328322
1999.0  98.20417000218325  3.0  0.7489248397112982
1888.0  96.71284193504918  3.0  0.7489248397112982
1196.0  102.34556223479491  3.0  0.7608974837150417
2248.0  97.34494442938465  3.0  0.7446392520251806
2158.0  96.5703356752537  3.0  0.7528477314557922
2058.0  97.30708333333332  3.0  0.7489248397112982
2124.0  96.99079955165327  3.0  0.7517210928812471
1781.0  96.83507615010205  3.0  0.7439872734244066
1853.0  97.20602409638555  3.0  0.7513051407931397
1458.0  99.83646616541353  3.0  0.7533394379687484
1557.0  97.52524137931034  3.0  0.7475741581168153
1526.0  97.40389584575631  3.0  0.7833333320106968
2407.0  99.08425531914894  3.0  0.7464696755939157
2053.0  97.81467844869907  3.0  0.7489248397112982
2022.0  98.28723262920154  3.0  0.7489248397112982
2437.0  99.10158242087896  3.0  0.7464696755939157
1494.0  96.70877192982456  3.0  0.7828208246828241
1522.0  97.40396952686447  3.0  0.7828208246828241
1741.0  97.13031077054066  3.0  0.7498811701328322
1765.0  97.18417975275642  3.0  0.7498811701328322
1592.0  97.95817463676119  3.0  0.7485362482739392
1569.0  97.58987721302113  3.0  0.7485362482739392
2143.0  96.43060477202928  3.0  0.7517210928812471
1464.0  96.83305647840531  3.0  0.7499814762769486
2005.0  98.09561358593616  3.0  0.7489248397112982
2022.0  97.40191120258747  3.0  0.7489248397112982
1463.0  99.18623108157992  3.0  0.7542873462836155
1864.0  97.73531133222278  3.0  0.7489248397112982
2406.0  97.6725478927203  3.0  0.7446392520251806
2445.0  99.12811321459243  3.0  0.7464696755939157
1868.0  98.59988471673253  3.0  0.7489248397112982
1880.0  97.08453396059983  3.0  0.747964923843703
1732.0  97.59283559216512  3.0  0.7498811701328322
1561.0  98.3262001156738  3.0  0.7485362482739392
1600.0  97.33141071857726  3.0  0.7485362482739392
1490.0  96.79532967032966  3.0  0.7845282176375359
1483.0  97.2404779686333  3.0  0.7845282176375359
1460.0  99.83632610939112  3.0  0.7548567096665408
1606.0  97.2717599860457  3.0  0.7485362482739392
2148.0  96.59404253613167  3.0  0.7541320699462792
2155.0  96.57680114990056  3.0  0.7528477314557922
1466.0  96.95014662756599  3.0  0.7542873462836155
1481.0  96.91421059914211  3.0  0.7828208246828241
1473.0  97.74490131578948  3.0  0.7828208246828241
1474.0  96.23687074829931  3.0  0.7542873462836155
1192.0  102.249009009009  3.0  0.7618093526704344
2145.0  96.79088056980541  3.0  0.7528477314557922
972.0  474.53181818181815  3.0  0.7216551588838619
977.0  472.906522497384  3.0  0.7216551588838619
973.0  473.5232558139535  3.0  0.7230688866929331
974.0  473.4324534161491  3.0  0.7216551588838619
971.0  477.98125  3.0  0.7386021121689484
2698.0  94.79381268060514  3.0  0.7317573100762159
1340.0  101.3910804408281  3.0  0.7654702487403309
1067.0  102.48251748251748  3.0  0.767651076118705
2609.0  94.73823691103709  3.0  0.7317573100762159
2683.0  95.98152731939861  3.0  0.7317573100762159
972.0  112.34194915254237  3.0  0.7543562196447842
969.0  110.06694915254236  3.0  0.7697235397693768
2602.0  92.73866605465716  3.0  0.7317573100762159
971.0  108.06639344262295  3.0  0.7665164530826344
1185.0  100.81610845295056  3.0  0.7621257230849658
1181.0  101.19212626995646  3.0  0.7608487096726063
1063.0  102.85537790697674  3.0  0.7670099224326368
1001.0  100.26219512195122  3.0  0.7631367626299734
1077.0  100.21956928838951  3.0  0.7609277494597296
994.0  100.93542260208926  3.0  0.7638657895206709
987.0  101.08562166285277  3.0  0.7631367626299734
986.0  101.48952380952382  3.0  0.7607723483572084
999.0  469.30128205128204  3.0  0.7170995826031803
966.0  117.1543659043659  3.0  0.7642923487508934
1403.0  102.07063250832248  3.0  0.7675444363788286
1039.0  100.38871635610766  3.0  0.7897878733101721
983.0  100.89894453177632  3.0  0.7675865708333289
1219.0  100.75205848403232  3.0  0.7661109479646091
1127.0  99.71516414799375  3.0  0.7684594802562918
1255.0  101.52692187986305  3.0  0.7688383648584953
1166.0  100.00970873786407  3.0  0.7675320812331548
1320.0  100.8278361925844  3.0  0.7727133829617141
968.0  111.15331695331695  3.0  0.7572745878471827
1262.0  101.50360956534817  3.0  0.7688383648584953
1290.0  101.61874955032737  3.0  0.7693782557158662
1385.0  101.07632296781233  3.0  0.7675444363788286
1371.0  101.0697463768116  3.0  0.7662944150208635
